"Date","CRSR.Adjusted","KOS.Adjusted","MGNI.Adjusted","DDD.Adjusted","HYLN.Adjusted","RUT.Adjusted","GSPC.Adjusted","risk.free"
2021-09-14,29.3700008392334,2.39000010490417,29.5699996948242,29.8799991607666,8.30000019073486,2209.97998046875,4443.0498046875,0.000158698547081393
2021-09-15,29.5300006866455,2.53999996185303,30,30.1000003814697,8.42000007629395,2234.44995117188,4480.7001953125,0.000158698547081393
2021-09-16,29.4799995422363,2.46000003814697,29.4699993133545,30.6299991607666,8.28999996185303,2232.90991210938,4473.75,0.000158698547081393
2021-09-17,28.9599990844727,2.4300000667572,29.1800003051758,30,8.71000003814697,2236.8701171875,4432.990234375,0.000158698547081393
2021-09-20,27.5300006866455,2.26999998092651,28.0699996948242,27.9099998474121,8.35999965667725,2182.19995117188,4357.72998046875,0.000158698547081393
2021-09-21,26.9799995422363,2.30999994277954,28.3899993896484,28.3500003814697,8.32999992370605,2186.17993164062,4354.18994140625,0.000119029836320728
2021-09-22,27.0200004577637,2.4300000667572,30.7099990844727,29,8.35000038146973,2218.56005859375,4395.64013671875,0.000119029836320728
2021-09-23,27.8700008392334,2.59999990463257,32.3400001525879,29.4899997711182,8.75,2259.0400390625,4448.97998046875,0.000119029836320728
2021-09-24,28.0400009155273,2.70000004768372,31.2099990844727,29.1499996185303,8.68000030517578,2248.07006835938,4455.47998046875,0.000119029836320728
2021-09-27,27.9300003051758,3,31.3799991607666,29.7900009155273,9.39000034332275,2281,4443.10986328125,0.000158698547081393
2021-09-28,26.6399993896484,3.02999997138977,28.6900005340576,28.5300006866455,8.64999961853027,2229.78002929688,4352.6298828125,0.000158698547081393
2021-09-29,26.3999996185303,2.90000009536743,27.6800003051758,27.7700004577637,8.31999969482422,2225.31005859375,4359.4599609375,0.000158698547081393
2021-09-30,25.9300003051758,2.96000003814697,28,27.5699996948242,8.39999961853027,2204.3701171875,4307.5400390625,0.000158698547081393
2021-10-01,26.4099998474121,3.08999991416931,28.4500007629395,27.6700000762939,8,2241.6298828125,4357.0400390625,0.000158698547081393
2021-10-04,25.6299991607666,3.14000010490417,25.8600006103516,26.0900001525879,7.80999994277954,2217.46997070312,4300.4599609375,0.000158698547081393
2021-10-05,25.7700004577637,3.07999992370605,26.1100006103516,26.2700004577637,7.92999982833862,2228.36010742188,4345.72021484375,0.000158698547081393
2021-10-06,25.3600006103516,2.88000011444092,26.6800003051758,25.7800006866455,7.69999980926514,2214.9599609375,4363.5498046875,0.000158698547081393
2021-10-07,26.1299991607666,3.04999995231628,28.2900009155273,26.7900009155273,7.73999977111816,2250.09008789062,4399.759765625,0.000198363308512306
2021-10-08,25.6800003051758,3.19000005722046,28.1599998474121,26.6000003814697,7.82000017166138,2233.09008789062,4391.33984375,0.000198363308512306
2021-10-12,26.2199993133545,3.25999999046326,28.6599998474121,26.6200008392334,7.01000022888184,2234.27001953125,4350.64990234375,0.000238024121368419
2021-10-13,26.3400001525879,3.25999999046326,30.3999996185303,27.0100002288818,7.1399998664856,2241.96997070312,4363.7998046875,0.000198363308512306
2021-10-14,26.9799995422363,3.54999995231628,30.4400005340576,27.3199996948242,7.59000015258789,2274.17993164062,4438.259765625,0.000198363308512306
2021-10-15,24.7900009155273,3.80999994277954,29.8600006103516,26.1000003814697,7.46000003814697,2265.64990234375,4471.3701171875,0.000198363308512306
2021-10-18,24.8199996948242,4.09000015258789,30.3400001525879,26.8500003814697,7.57999992370605,2267.84008789062,4486.4599609375,0.000238024121368419
2021-10-19,25.1499996185303,4.17999982833862,30.5799999237061,28.4400005340576,7.88000011444092,2275.90991210938,4519.6298828125,0.000198363308512306
2021-10-20,25.4599990844727,4.1100001335144,30.2800006866455,28.1399993896484,7.78000020980835,2289.77001953125,4536.18994140625,0.000198363308512306
2021-10-21,25.2399997711182,3.97000002861023,30.0200004577637,27.9799995422363,7.94000005722046,2296.17993164062,4549.77978515625,0.000238024121368419
2021-10-22,24.8799991607666,3.95000004768372,25.9300003051758,26.7800006866455,7.67999982833862,2291.27001953125,4544.89990234375,0.000238024121368419
2021-10-25,25.3299999237061,4.03999996185303,26.8400001525879,28.7099990844727,7.84000015258789,2312.63989257812,4566.47998046875,0.000238024121368419
2021-10-26,24.4099998474121,3.78999996185303,26.2000007629395,28.7099990844727,7.59999990463257,2296.080078125,4574.7900390625,0.000238024121368419
2021-10-27,24.2900009155273,3.4300000667572,25.2900009155273,27.0499992370605,7.34000015258789,2252.48999023438,4551.68017578125,0.000238024121368419
2021-10-28,24.7399997711182,3.53999996185303,27.2700004577637,27.8999996185303,8.03999996185303,2297.97998046875,4596.419921875,0.000238024121368419
2021-10-29,24.4500007629395,3.59999990463257,27.0300006866455,28.1599998474121,8.09000015258789,2297.18994140625,4605.3798828125,0.000198363308512306
2021-11-01,24.8400001525879,3.89000010490417,27.75,31.6100006103516,8.30000019073486,2358.1201171875,4613.669921875,0.000198363308512306
2021-11-02,25.0799999237061,3.79999995231628,26.7299995422363,31.3299999237061,8.47000026702881,2361.86010742188,4630.64990234375,0.000198363308512306
2021-11-03,26.25,3.71000003814697,27.2999992370605,31.3799991607666,8.25,2404.28002929688,4660.56982421875,0.000198363308512306
2021-11-04,26.5300006866455,3.64000010490417,22.8999996185303,31.8099994659424,8.38000011444092,2402.42993164062,4680.06005859375,0.000158698547081393
2021-11-05,26.1499996185303,3.75999999046326,22.6599998474121,32.3400001525879,8.57999992370605,2437.080078125,4697.52978515625,0.000198363308512306
2021-11-08,25.8500003814697,3.57999992370605,24.1000003814697,33.8800010681152,9.06999969482422,2442.73999023438,4701.7001953125,0.000238024121368419
2021-11-09,25.5599994659424,3.75999999046326,23.8999996185303,29.0100002288818,8.8100004196167,2427.2900390625,4685.25,0.000158698547081393
2021-11-10,25.4599990844727,3.4300000667572,22.4699993133545,28.0400009155273,7.57999992370605,2389.580078125,4646.7099609375,0.000198363308512306
2021-11-12,26.5300006866455,3.61999988555908,23.0499992370605,25.6499996185303,7.78000020980835,2411.78002929688,4682.85009765625,0.000198363308512306
2021-11-15,26.3199996948242,3.70000004768372,22.5,26.0400009155273,7.57000017166138,2400.92993164062,4682.7998046875,0.000198363308512306
2021-11-16,26.4099998474121,3.65000009536743,22.1499996185303,25.8799991607666,7.44999980926514,2405.02001953125,4700.89990234375,0.000198363308512306
2021-11-17,25.7700004577637,3.53999996185303,21.6399993896484,25.6100006103516,7.28999996185303,2377.01000976562,4688.669921875,0.000198363308512306
2021-11-18,24.9799995422363,3.60999989509583,21.1800003051758,24.5200004577637,7.09999990463257,2363.59008789062,4704.5400390625,0.000198363308512306
2021-11-19,24.5799999237061,3.39000010490417,20.5400009155273,24.2999992370605,6.92000007629395,2343.15991210938,4697.9599609375,0.000198363308512306
2021-11-22,23.8700008392334,3.40000009536743,19.4599990844727,23.0599994659424,6.84999990463257,2331.35009765625,4682.93994140625,0.000198363308512306
2021-11-23,23.3700008392334,3.71000003814697,19.2700004577637,22.9699993133545,6.76999998092651,2327.86010742188,4690.7001953125,0.000238024121368419
2021-11-24,23.4099998474121,3.77999997138977,19.3500003814697,23.5400009155273,6.78000020980835,2331.4599609375,4701.4599609375,0.000238024121368419
2021-11-26,23.0100002288818,3.57999992370605,18.7600002288818,22.6599998474121,6.69000005722046,2245.93994140625,4594.6201171875,0.000238024121368419
2021-11-29,22.6399993896484,3.82999992370605,18.3899993896484,22.7900009155273,6.65999984741211,2241.97998046875,4655.27001953125,0.000238024121368419
2021-11-30,22.3999996185303,3.66000008583069,17.6299991607666,22.7800006866455,6.63000011444092,2198.90991210938,4567,0.000198363308512306
2021-12-01,21.3400001525879,3.36999988555908,16.8199996948242,21.3299999237061,6.34999990463257,2147.419921875,4513.0400390625,0.000238024121368419
2021-12-02,21.7800006866455,3.57999992370605,17.1499996185303,22.0799999237061,6.28000020980835,2206.330078125,4577.10009765625,0.000198363308512306
2021-12-03,21.0300006866455,3.55999994277954,16.8799991607666,21.2299995422363,6.03000020980835,2159.31005859375,4538.43017578125,0.000238024121368419
2021-12-06,21.1100006103516,3.82999992370605,16.6000003814697,21.6499996185303,6.09000015258789,2203.47998046875,4591.669921875,0.000198363308512306
2021-12-07,21.4400005340576,3.83999991416931,18.0900001525879,22.75,6.32000017166138,2253.7900390625,4686.75,0.000238024121368419
2021-12-08,21.9899997711182,3.91000008583069,18.4400005340576,23.5499992370605,6.55999994277954,2271.7099609375,4701.2099609375,0.000277680986426887
2021-12-09,21.25,3.88000011444092,17.5900001525879,22.6299991607666,6.28000020980835,2220.2099609375,4667.4501953125,0.000238024121368419
2021-12-10,21.1700000762939,3.9300000667572,17.3600006103516,22.2199993133545,6.23999977111816,2211.81005859375,4712.02001953125,0.000238024121368419
2021-12-13,20.5300006866455,3.70000004768372,17.4400005340576,21.3299999237061,6.19000005722046,2180.5,4668.97021484375,0.000198363308512306
2021-12-14,20.5,3.50999999046326,17.3899993896484,21.0400009155273,6.03999996185303,2159.64990234375,4634.08984375,0.000198363308512306
2021-12-15,21.6599998474121,3.51999998092651,17.5400009155273,21.4200000762939,6.17000007629395,2195.2099609375,4709.85009765625,0.000198363308512306
2021-12-16,21.6800003051758,3.41000008583069,16.8400001525879,20.7700004577637,5.92000007629395,2152.4599609375,4668.669921875,0.000198363308512306
2021-12-17,21.9200000762939,3.30999994277954,18.3199996948242,21.8299999237061,6.15999984741211,2173.92993164062,4620.64013671875,0.000198363308512306
2021-12-20,21.1499996185303,3.25999999046326,17.4300003051758,21.3400001525879,5.94000005722046,2139.8701171875,4568.02001953125,0.000277680986426887
2021-12-21,21.5599994659424,3.47000002861023,18.25,22.3099994659424,6.21000003814697,2202.94995117188,4649.22998046875,0.000277680986426887
2021-12-22,22.2099990844727,3.50999999046326,18.4699993133545,21.9500007629395,6.19000005722046,2221.89990234375,4696.56005859375,0.00031733390453148
2021-12-23,22.3799991607666,3.49000000953674,18.8299999237061,22.0200004577637,6.69000005722046,2241.580078125,4725.7900390625,0.000277680986426887
2021-12-27,22.1000003814697,3.54999995231628,18.0699996948242,22,6.3600001335144,2261.4599609375,4791.18994140625,0.000238024121368419
2021-12-28,21.6200008392334,3.52999997138977,17.5799999237061,21.3099994659424,6.26000022888184,2246.51000976562,4786.35009765625,0.000238024121368419
2021-12-29,21.1299991607666,3.54999995231628,17,21.1800003051758,5.82000017166138,2249.23999023438,4793.06005859375,0.000198363308512306
2021-12-30,21.6399993896484,3.47000002861023,17.9400005340576,21.7600002288818,6.32999992370605,2248.7900390625,4778.72998046875,0.000198363308512306
2021-12-31,21.0100002288818,3.46000003814697,17.5,21.5400009155273,6.19999980926514,2245.31005859375,4766.18017578125,0.000238024121368419
2022-01-03,21.9899997711182,3.8199999332428,17.8299999237061,22.1200008392334,6.28000020980835,2272.56005859375,4796.56005859375,0.00031733390453148
2022-01-04,21.4599990844727,4.01999998092651,16.9400005340576,21.8199996948242,6.1100001335144,2268.8701171875,4793.5400390625,0.00031733390453148
2022-01-05,20.9300003051758,3.95000004768372,15.6999998092651,20.3099994659424,5.92000007629395,2194,4700.580078125,0.000356982876392742
2022-01-06,20.3199996948242,4.26999998092651,15.6700000762939,19.7900009155273,5.82999992370605,2206.3701171875,4696.0498046875,0.000396627902876645
2022-01-07,20.7700004577637,4.32999992370605,15.4099998474121,19.8299999237061,5.82000017166138,2179.81005859375,4677.02978515625,0.000396627902876645
2022-01-10,20.3199996948242,4.34000015258789,15.3999996185303,19.6599998474121,5.34000015258789,2171.14990234375,4670.2900390625,0.000515539317635927
2022-01-11,20.7299995422363,4.61999988555908,16.4899997711182,20.2399997711182,5.55999994277954,2194,4713.06982421875,0.000436268984715937
2022-01-12,20.5699996948242,4.61999988555908,15.6000003814697,20.1800003051758,5.44999980926514,2176.06005859375,4726.35009765625,0.000475906122709979
2022-01-13,20.6000003814697,4.48999977111816,15.1400003433228,19.5799999237061,5.30000019073486,2159.43994140625,4659.02978515625,0.000475906122709979
2022-01-14,20.7199993133545,4.57999992370605,15.1099996566772,19.8799991607666,5.26999998092651,2162.4599609375,4662.85009765625,0.000515539317635927
2022-01-18,20.1900005340576,4.76999998092651,14.0900001525879,18.9200000762939,4.90999984741211,2096.22998046875,4577.10986328125,0.000634415251976606
2022-01-19,20.3700008392334,4.42000007629395,13.7299995422363,18.5400009155273,4.78999996185303,2062.78002929688,4532.759765625,0.000674032682534964
2022-01-20,20.9599990844727,4.3899998664856,13.5100002288818,18.3999996185303,4.40999984741211,2024.0400390625,4482.72998046875,0.000674032682534964
